"Year","COUNTYNAME","Sex","c0to4","c5to9","c10to14","c15to19","c20to24","c25to29","c30to34","c35to39","c40to44","c45to49","c50to54","c55to59","c60to64","c65to69","c70to74","c75to79","c80to84","c85","Total_pop"
2011,"金門縣","Total",5096,3615,4183,6944,8324,8237,8547,7919,8091,9085,8698,7750,5011,3494,3237,2600,1561,1491,103883
2011,"連江縣","Total",529,426,493,664,698,743,854,839,799,889,888,790,518,282,225,193,129,147,10106
2012,"新北市","Total",162303,175258,216170,267859,281913,298170,367141,334563,317363,326037,326420,292340,220372,117382,92712,61117,45375,36810,3939305
2012,"臺北市","Total",129216,112042,141876,159549,153866,169484,225103,215151,213442,214223,213249,205215,172154,101280,86318,62924,51236,46898,2673226
2012,"桃園市","Total",92691,110557,137734,155831,148067,148118,182112,171448,169454,166348,152359,128114,93062,51371,43463,30729,28123,20580,2030161
2012,"臺中","Total",121197,135862,174152,204151,198237,204288,241582,217677,215562,217669,204637,175580,131102,73587,64488,46308,34408,24406,2684893
2012,"臺南","Total",74303,80039,103485,126330,130374,138979,165130,147643,143855,153180,155295,134782,105320,60462,57791,47561,34118,22998,1881645
2012,"高雄","Total",107229,119502,154732,187078,188784,199588,245175,232348,224796,224140,221337,205723,166267,94261,81734,56779,40893,28293,2778659
2012,"宜蘭縣","Total",17358,20023,26584,33806,33710,33228,36468,33424,34950,36491,35979,31465,23972,15362,17117,13219,9078,6361,458595
2012,"新竹","Total",54626,55342,62292,67684,63277,63083,86383,84467,78852,72544,65753,54480,41572,26344,26058,19695,14842,11770,949064
2012,"苗栗縣","Total",24789,26404,32529,39600,41117,42314,47844,41165,40986,42137,42563,36932,29234,19116,20212,16326,12152,8556,563976
2012,"彰化縣","Total",56097,61923,79269,92162,95241,103169,115542,98073,91097,96158,96773,84517,67704,42038,43446,35650,24427,16582,1299868
2012,"南投縣","Total",18191,22101,30060,36895,37477,38032,41178,35603,38054,41184,42187,36850,29843,18462,19676,15694,11191,7518,520196
2012,"雲林縣","Total",26910,31545,41603,46714,45297,50982,58841,53140,51584,54393,52741,46697,40380,28422,30135,24341,16571,10695,710991
2012,"嘉義","Total",27795,34852,47902,55517,54163,56136,63578,58521,60592,64861,63549,54891,45813,28948,31209,25983,18314,12319,804943
2012,"屏東縣","Total",28336,35297,48314,61027,60248,61271,70146,63613,65048,69449,69540,62623,51076,30948,30963,24012,16353,10177,858441
2012,"臺東縣","Total",8753,10093,13164,15566,15362,15451,17503,16725,17922,18707,17850,15943,12743,8340,7857,6172,4571,3530,226252
2012,"花蓮縣","Total",12812,14491,19086,23965,23182,23333,26841,25031,25776,26469,26815,24692,19332,12135,11085,8524,6344,5277,335190
2012,"澎湖縣","Total",3828,3759,4833,6746,7568,7424,8433,7800,7390,7582,7567,6521,5282,3346,3225,3212,2506,1821,98843
2012,"基隆市","Total",11179,15057,21350,26811,27365,25765,29692,28498,30613,32553,32962,29219,22531,11731,11996,8588,6198,5045,377153
2012,"金門縣","Total",5502,3675,4083,7503,9502,8810,9288,8574,8971,9812,9579,8929,5975,3620,3251,2739,1732,1566,113111
2012,"連江縣","Total",568,452,502,731,829,810,1008,924,899,1016,1007,924,586,325,220,210,144,155,11310
2013,"新北市","Total",163470,171155,209940,256414,278139,290967,359907,343281,315516,320950,330332,299991,239984,127452,98371,64030,45438,39592,3954929
2013,"臺北市","Total",136091,110797,136713,153991,151106,164894,226155,222689,210511,210737,212115,205948,182164,108656,89016,64714,50666,49553,2686516
2013,"桃園市","Total",90608,108230,134820,151819,148790,145434,180173,175762,168376,165968,157200,133460,101523,55177,45145,31955,26868,22715,2044023
2013,"臺中","Total",122690,132889,169264,197375,197554,201457,240364,224665,212832,216863,209549,180547,141996,78704,66328,47696,34433,26455,2701661
2013,"臺南","Total",74354,78432,100315,120529,128051,136357,163327,152547,141366,151061,156605,138824,111613,63959,58466,48149,34410,24843,1883208
2013,"高雄","Total",107017,115910,149718,179681,186356,194695,239925,236679,222602,223413,222641,208226,176780,101402,84067,59258,40778,30729,2779877
2013,"宜蘭縣","Total",17274,19240,25602,32317,33749,32579,36231,33771,34371,36244,36763,32203,26038,15367,17043,13502,9329,6833,458456
2013,"新竹","Total",54351,55502,61887,65994,63874,62102,85190,87496,79377,73134,67862,56483,44841,27028,26388,20297,14650,12513,958969
2013,"苗栗縣","Total",25544,25581,31919,37598,40795,41460,48383,42287,40507,41245,43725,37967,31141,19402,20014,16601,12178,9207,565554
2013,"彰化縣","Total",55161,59216,77178,89094,93617,99801,113882,101406,90060,94272,97607,87139,71529,43530,43208,36031,25482,17800,1296013
2013,"南投縣","Total",17737,20987,28771,35335,37061,36987,41008,36144,36619,40410,42904,37883,31435,19310,19296,15810,11368,8157,517222
2013,"雲林縣","Total",26001,29990,40522,45732,44887,48637,57794,54623,50756,53726,53911,47715,41869,28501,29811,24635,17218,11464,707792
2013,"嘉義","Total",26713,32891,46223,53950,53701,54426,61908,59381,59102,63768,64773,56328,47840,30017,30616,26195,19005,13264,800101
2013,"屏東縣","Total",27307,33473,46269,58592,59274,59909,68229,64698,63093,68640,70323,63496,53612,32431,30749,24453,16771,10967,852286
2013,"臺東縣","Total",8543,9678,12593,15091,15254,14896,17174,16695,17687,18264,18265,16290,13565,8416,7921,6284,4485,3720,224821
2013,"花蓮縣","Total",12900,13842,18330,22932,23348,22497,26386,25232,25357,26265,26867,25259,20565,12491,11245,8582,6317,5482,333897
2013,"澎湖縣","Total",3977,3521,4777,6531,7815,7411,8469,8066,7417,7797,7688,6849,5715,3519,3227,3112,2561,1948,100400
2013,"基隆市","Total",10840,14476,20161,25560,27075,25490,28702,28437,29716,32053,33169,29961,24332,12526,12066,8811,6194,5345,374914
2013,"金門縣","Total",5739,3717,4152,7689,10225,9589,9897,9174,9398,10500,10352,9970,6757,3875,3262,2874,1853,1690,120713
2013,"連江縣","Total",634,446,523,728,871,903,1086,1049,1008,1004,1113,1018,648,400,225,196,156,157,12165
2014,"新北市","Total",167511,167653,200196,248713,278165,279885,347582,352274,313504,318599,329967,307078,255146,142968,102126,68072,45346,42033,3966818
2014,"臺北市","Total",143254,110705,128836,150084,151655,159329,223964,231803,207951,208584,210733,206727,188163,120816,90105,67536,50074,51996,2702315
2014,"桃園市","Total",90712,106116,129428,149342,151507,141793,175748,181055,167080,166575,160241,138322,108819,61496,46378,33414,25764,24538,2058328
2014,"臺中","Total",126480,130371,160537,193990,199722,195734,236785,234078,209621,216150,212165,185698,152134,86637,66865,50039,34577,28252,2719835
2014,"臺南","Total",75447,77323,94901,117015,127764,130925,159878,158582,138811,149018,156767,142625,117496,69396,58295,48208,35291,26542,1884284
2014,"高雄","Total",108123,113046,141681,174637,187632,186625,231857,241377,220885,222240,223074,210275,185451,110822,85765,61655,41121,32726,2778992
2014,"宜蘭縣","Total",17287,18715,24477,31178,34049,31810,35520,34402,33700,36128,37201,33315,27557,16243,16528,13852,9544,7271,458777
2014,"新竹","Total",55073,55827,60537,65061,65270,60739,82453,90576,80067,74631,69358,58328,47655,29030,26176,20967,14711,13159,969618
2014,"苗栗縣","Total",26699,24702,30793,36370,40793,40291,47978,44168,39792,41079,43583,39264,32815,20489,19334,16812,12338,9832,567132
2014,"彰化縣","Total",54842,56709,73668,87341,93117,95151,111012,105036,89279,92716,97860,89139,75002,46504,42017,36738,26411,18932,1291474
2014,"南投縣","Total",17574,19847,27129,33993,37474,35723,39906,37365,35252,39787,42710,39051,32863,20612,18549,16243,11536,8701,514315
2014,"雲林縣","Total",25635,28693,38517,45143,45466,46234,55731,56505,50078,53544,54261,49021,42993,29830,28687,25111,17693,12214,705356
2014,"嘉義","Total",26179,31152,43750,52726,54373,52045,60435,60355,57614,62883,65040,57843,49540,31847,29872,26395,19445,14172,795666
2014,"屏東縣","Total",27150,31741,43677,55988,60107,57766,66099,66379,61707,67491,70430,64930,56112,34320,30346,24972,16925,11777,847917
2014,"臺東縣","Total",8539,9241,11944,14722,15484,14475,16880,16891,17285,18218,18503,16815,13996,9052,7738,6329,4449,3909,224470
2014,"花蓮縣","Total",13130,13358,17379,22104,23711,21695,25806,25629,24923,26201,26893,25764,21583,13335,11272,8706,6266,5637,333392
2014,"澎湖縣","Total",4164,3415,4585,6402,8137,7172,8558,8289,7538,7782,7881,7152,5968,3817,3164,3078,2565,2091,101758
2014,"基隆市","Total",10620,13961,18736,24650,27250,24960,27741,28516,28868,31587,33045,30825,25500,13994,11845,9167,6231,5581,373077
2014,"金門縣","Total",6043,3774,4124,7627,11283,9990,10453,9857,9654,10867,11355,10553,7851,4236,3402,2892,2001,1761,127723
2014,"連江縣","Total",664,463,467,715,924,895,1106,1090,1049,1024,1085,1110,730,437,227,204,154,162,12506
2015,"新北市","Total",170892,161947,184173,245277,274011,277081,330604,357206,312290,317320,329828,310524,270316,164764,101225,72859,45977,44350,3970644
2015,"臺北市","Total",149643,108917,118868,146766,150573,157350,215939,238221,205010,207390,208151,204969,193831,136418,88017,70435,50039,54273,2704810
2015,"桃園市","Total",104442,102200,120212,149387,153132,146990,178281,190335,167262,167614,163343,142050,116902,70661,46106,35467,24853,26543,2105780
2015,"臺中","Total",136445,126590,148211,192318,199528,195974,231208,242531,208839,216266,213682,189789,160748,99051,65679,52629,34764,30193,2744445
2015,"臺南","Total",79221,74107,87292,115284,126053,129336,154581,162747,138195,147173,155592,145859,123307,78250,55357,48774,35839,28574,1885541
2015,"高雄","Total",112439,107509,129639,173014,185913,185314,221720,244339,219152,222932,222176,211077,193246,125813,83915,64415,41598,34707,2778918
2015,"宜蘭縣","Total",17557,18017,22608,30379,33942,31902,34321,34840,32982,36212,37020,34093,29066,17963,15338,14412,9710,7755,458117
2015,"新竹","Total",56349,54843,57422,65349,65339,61017,78065,92617,80421,75845,70497,60221,50585,32308,24794,21731,14807,13892,976102
2015,"苗栗縣","Total",27213,23525,28600,35728,39989,39774,45818,45080,39250,40945,43144,40161,34141,22319,18186,17107,12533,10399,563912
2015,"彰化縣","Total",57386,53485,67986,86485,91723,93797,108084,107324,89656,91474,97204,90456,78227,51817,39455,37374,26962,20177,1289072
2015,"南投縣","Total",17400,18553,25012,33156,37043,35142,38110,38005,34133,39171,42228,39682,34346,22580,17543,16460,11678,9248,509490
2015,"雲林縣","Total",25425,26859,35600,45038,45373,44615,53151,56885,49802,52871,54477,49455,44868,31673,26546,25671,18100,13224,699633
2015,"嘉義","Total",26579,28968,39794,52581,54133,51312,57655,60908,56328,62176,64714,59039,51741,34783,27862,26756,19594,15282,790205
2015,"屏東縣","Total",27533,29696,39850,54338,60089,56946,63137,67199,60181,66726,69914,65629,58119,38177,28637,25340,17107,12635,841253
2015,"臺東縣","Total",8402,8766,11068,14448,15465,14295,16060,16846,16827,18116,18510,16838,14727,9858,7366,6363,4453,4044,222452
2015,"花蓮縣","Total",13219,12877,16052,21527,23778,21604,24685,25839,24411,25992,26899,25730,22631,14826,10850,8877,6269,5879,331945
2015,"澎湖縣","Total",4260,3219,4213,6412,8389,7219,8251,8477,7510,7797,7956,7324,6169,4282,3051,3004,2572,2199,102304
2015,"基隆市","Total",11199,13282,16792,24061,26938,25403,26574,28558,28136,31104,32855,31172,26897,16388,10942,9752,6232,5820,372105
2015,"金門縣","Total",6152,3730,3971,7560,11643,10415,10640,10053,9647,10977,12004,12184,8982,4597,3404,2930,2097,1813,132799
2015,"連江縣","Total",699,428,444,727,909,941,1040,1064,1000,1023,1123,1094,824,486,227,203,156,159,12547
2016,"新北市","Total",169844,160783,176796,234604,272488,279313,307673,353120,323168,314882,329003,312936,278689,192041,102640,77878,46959,46391,3979208
2016,"臺北市","Total",149615,111067,114446,139035,149903,156428,201232,236650,210866,204890,206063,201803,194576,152844,88216,72967,49602,55501,2695704
2016,"桃園市","Total",111245,102460,115602,144911,155656,153175,172718,194917,174222,168787,166285,145564,122796,82803,46971,37570,24426,27655,2147763
2016,"臺中","Total",139981,127419,141812,184029,201890,199063,220525,244969,215835,214537,215427,193776,166072,114348,65861,54836,35327,31532,2767239
2016,"臺南","Total",79522,73537,83512,109895,125326,130009,145365,162931,143228,143878,154414,148523,126192,90486,53242,49695,36087,30191,1886033
2016,"高雄","Total",113696,106136,123961,164688,185997,187090,207675,240518,225538,221225,221921,212064,195258,144968,82631,67768,42001,36236,2779371
2016,"宜蘭縣","Total",17683,17692,21461,28715,34000,32364,32354,34806,33282,35633,37002,34738,30000,20476,14522,14697,9884,8229,457538
2016,"新竹","Total",56400,55442,56131,63854,66178,62343,73099,92421,84089,76978,71609,61937,52156,36485,24007,22389,14935,14365,984818
2016,"苗栗縣","Total",25943,23048,27187,34088,39835,39581,42542,45328,39616,40507,42614,40961,35168,24829,17288,17486,12308,10860,559189
2016,"彰化縣","Total",58707,52164,64552,83051,91796,93323,102670,107903,92405,89560,96591,91574,79888,58734,37767,37533,27394,21534,1287146
2016,"南投縣","Total",17032,17855,23407,31703,36848,35211,35724,37696,34426,38037,41903,40247,34939,25222,16688,16742,11697,9786,505163
2016,"雲林縣","Total",25011,25896,33703,43616,45934,43978,49796,55847,51097,51294,55111,50219,44607,34875,25582,25930,18189,14188,694873
2016,"嘉義","Total",26320,27978,37209,50481,54420,51621,54028,60037,56768,60517,64836,60226,52251,39523,26295,26863,19693,16128,785194
2016,"屏東縣","Total",27641,28568,37577,50951,60562,57201,59337,66082,61048,65219,69478,66472,58640,43286,27283,25808,17326,13313,835792
2016,"臺東縣","Total",8230,8445,10651,13785,15473,14291,15212,16522,16783,17935,18513,17019,14883,10971,7107,6404,4442,4136,220802
2016,"花蓮縣","Total",13287,12685,15280,20408,23859,21864,23211,25515,24707,25870,26444,26013,23119,16593,10727,9072,6281,5976,330911
2016,"澎湖縣","Total",4354,3088,4044,6369,8402,7459,7944,8455,7777,7790,8033,7577,6392,4663,3132,2917,2561,2306,103263
2016,"基隆市","Total",11795,12813,15900,22639,26783,26052,25078,28301,28205,30657,32585,31592,27751,19206,10377,10071,6306,5989,372100
2016,"金門縣","Total",6054,3750,3870,7256,11919,10667,10409,10117,9702,10792,12691,12321,9797,5364,3389,2965,2149,1902,135114
2016,"連江縣","Total",703,440,451,698,880,1004,975,1037,991,1009,1125,1095,900,504,262,203,150,168,12595
2017,"新北市","Total",160894,166018,171243,222080,270348,280047,288668,353800,329169,315798,322942,319086,284199,213535,109568,82117,49121,48056,3986689
2017,"臺北市","Total",142334,115890,111648,130363,149409,155571,188340,239048,211733,202735,201664,201288,194058,163695,93187,75392,50172,56730,2683257
2017,"桃園市","Total",113184,106424,112041,138989,158198,158479,168211,202008,179184,170852,166021,151286,127136,93719,49630,39340,25044,28271,2188017
2017,"臺中","Total",137091,132731,137645,174014,203700,201650,211338,249417,220519,214390,213759,199875,170360,126337,68325,56600,36475,32844,2787070
2017,"臺南","Total",76182,76707,80802,103138,125457,129206,137923,164462,146988,142529,150704,151222,129887,98468,54846,49794,36769,31438,1886522
2017,"高雄","Total",108695,109250,119003,155413,186219,187520,195744,239903,228550,220968,218766,214636,197384,158202,85875,69925,43405,37454,2776912
2017,"宜蘭縣","Total",17190,18055,20429,26716,34021,32770,30828,35003,33476,35174,36495,35683,30742,22382,14019,14830,10269,8525,456607
2017,"新竹","Total",53883,58133,55531,61744,67161,63561,68725,93301,86470,78595,71329,64525,53407,39834,24215,22600,15464,14823,993301
2017,"苗栗縣","Total",22827,23508,25865,32634,39284,39234,39593,45822,39981,40551,41529,41854,35764,26909,17245,17216,12676,11315,553807
2017,"彰化縣","Total",56167,53147,61136,79125,91558,93120,97240,108493,94713,89199,94186,93891,80984,63150,38225,37445,27855,22824,1282458
2017,"南投縣","Total",15974,17799,21960,29918,36526,35262,33839,37723,34488,37436,40653,41208,35485,27414,16500,16720,11952,10194,501051
2017,"雲林縣","Total",23569,26019,31928,41617,46614,43573,46949,55465,52111,51086,53747,51675,44830,36880,25314,25540,18562,14894,690373
2017,"嘉義","Total",24988,28125,34667,47909,54984,51565,51282,59571,57193,59663,63514,61915,52680,42536,26267,26763,20092,16866,780580
2017,"屏東縣","Total",26520,28917,35236,47572,60630,57422,56038,65337,61784,63843,68058,67514,59721,46448,27380,26024,17845,13650,829939
2017,"臺東縣","Total",7898,8442,10058,13059,15531,14627,14243,16533,16444,17771,18331,17340,15105,11641,7364,6456,4541,4156,219540
2017,"花蓮縣","Total",12739,12796,14552,19137,23791,22303,21793,25457,24575,25674,26155,26148,23645,17815,10790,9381,6445,6041,329237
2017,"澎湖縣","Total",4363,3148,3827,6055,8505,7731,7684,8521,7883,7772,8050,7756,6608,5168,3153,2848,2563,2438,104073
2017,"基隆市","Total",11503,12939,15159,21139,26598,26409,23767,28225,28127,30204,31909,32277,28177,21352,10804,10272,6559,6038,371458
2017,"金門縣","Total",5727,3931,3862,6805,12079,11073,10274,10355,9708,10893,12704,12548,10666,6137,3472,2936,2260,2026,137456
2017,"連江縣","Total",671,453,450,645,931,1087,956,1095,995,1009,1135,1125,967,534,299,191,163,174,12880
2018,"新北市","Total",156515,166302,167105,215440,258854,276502,281478,347077,338573,314488,318551,323226,291901,232421,119084,87074,51691,49435,3995717
2018,"臺北市","Total",137028,116507,110122,125483,143954,152022,180768,234849,216371,199301,198421,200265,194846,172292,99973,77592,51509,57269,2668572
